대여소번호,보관소(대여소)명,자치구,상세주소,위도,경도
03786, 강서힐스테이트 상가 앞,강서구, ,37.54663849,126.8365784
03787, 가양나들목,강서구,강서구 가양동 1456-6,37.57386398,126.8434753
03788, 정곡나들목,강서구,강서구 방화동 57-5번지,37.5841713,126.8193283
03789, 염창나들목,강서구,강서구 염창동 223-4번지,37.55680466,126.8715591
03796, 송정역 3번출구 앞,강서구,강서구 공항동 36-16,37.56087875,126.8135452
03797, 마곡수명산파크7단지 710동 앞,강서구,강서구 내발산동 755,37.54857254,126.8207626
03798, 그랜드아이파크아파트 앞,강서구, ,37.55510712,126.8515472
03764, 관문주유소(GS칼택스) 앞,강서구,강서구 공항대로 308,37.55802917,126.841835
03769, 증미역 2번출구,강서구,강서구 화곡로 347,37.55713272,126.8631439
03799, 국립항공박물관,강서구,국립항공박물관 경내,37.55688477,126.8092651
03770, 남부순환로 205,강서구,남부순환로 205,37.54739761,126.8214111
03801, 이랜드글로벌R&D센터,강서구,강서구 마곡동 727-356,37.56719208,126.8347549
03774, 마곡9단지 910동 상가앞,강서구,강서구 마곡동 730-854,37.56108475,126.8167954
03762, 마곡9단지 907동앞,강서구,강서구 마곡동 730-868,37.5606842,126.8191834
03785, 마곡14단지 1408동앞,강서구,강서구 마곡동 729-20,37.55737305,126.8233261
05052, 마곡역 7번출구,강서구,강서구 마곡동 798,37.55974579,126.8243866
05053, 신마곡벽산블루밍메트로오피스텔앞,강서구,강서구 방화동 904,37.57108688,126.8075409
05055, 마곡역5번출구앞,강서구,강서구 마곡동 799,37.55905914,126.8270493
05057, 마곡역4번출구,강서구,강서구 마곡동 799,37.55931091,126.8274384
05059, 화곡2동주민센터,강서구,강서구 곰달래로37길13,37.5318222,126.8546219
05061, 우장산동 가곡어린이공원앞,강서구,강서구 내발산동 657-2,37.55545425,126.8375168
05064, 양천향교역8번출구,강서구,강서구 마곡동 776,37.56902695,126.8398819
05065, 허준박물관삼거리,강서구,강서구 가양동 1500-1,37.56724548,126.8503876
05066, 아망떼마곡전시장,강서구,강서구 마곡동로 31,37.55791473,126.8329773
05067, 주원 리젠트 앞,강서구,강서구 염창동 양천로699,37.55085754,126.8723373
05070, 마곡13단지힐스테이트마스터 후문(1320동 앞),강서구,서울시 강서구 마곡중앙1로 71 마곡13단지힐스테이트마스터 후문 인근,37.5567627,126.8186951
05072, 김포공항입구 교통섬,강서구,방화동 886-15,37.56154633,126.8070831
05073, 우장산역 헤링턴타워 앞,강서구,화곡동 1013-3,37.54661942,126.8362351
05074," 마곡엠밸리14단지 버스정류장(마곡엠밸리11,12단지상가방면)",강서구,강서구 마곡동 798-17,37.55823517,126.8257599
05075, 등촌역 1번출구,강서구,강서구 등촌동 649-14,37.5518837,126.8635712
05076, 메이필드호텔앞,강서구,강서구 외발산동 276-9,37.549263,126.8167419
05078, 왈도강서캠퍼스 앞,강서구,강서구 양천로 660,37.55221558,126.870224
05080, 가양역 1번출구,강서구,양천로57길 10-20,37.56250763,126.8527527
05082, 가양역 7번출구,강서구,화곡로 416,37.56019592,126.8549118
05084, 강서우체국,강서구,등촌동 709,37.56418228,126.8402786
05086, 가양테크노타운,강서구,가양동1484-5,37.56035995,126.8627625
05087, 연세강서빌딩,강서구,방화동835-7,37.57625198,126.8173447
05088, 등촌역 센터스퀘어,강서구,염창동312,37.55064774,126.8661652
05089, LG사이언스파크 E10동,강서구,마곡동 788-5,37.56364822,126.8345413
05090, 대상연구소,강서구,마곡동762-4,37.56980896,126.8285751
05091, 보타닉파크타워2,강서구,마곡동774-2,37.55948639,126.8313141
05095,원당근린공원,강서구,등촌동690-5,37.55947495,126.8414764
06172,가양5단지아파트,강서구,강서구 가양동1481,37.56447983,126.8546448
05096,LG사이언스파크 E14동,강서구,마곡동 789-2,37.56349564,126.8358307
05097,LG사이언스파크 E2동,강서구,마곡동 770-1,37.56381607,126.8320847
05098,LG사이언스파크 W4동,강서구,마곡동 770-1,37.56403732,126.8297882
05099,LG사이언스파크 E7동,강서구,마곡동 770-1,37.56153488,126.8319397
06171,월드빌딩 앞,강서구,화곡동 1066-8,37.54098129,126.8374329
05100,강서도로사업소,강서구,마곡동 60-8,37.57331848,126.8300705
01901, 신도림동주민센터 앞,구로구,서울특별시 구로구 신도림로 40,37.50733185,126.8797302
01904, 도림천역 1번 출구 앞,구로구,서울특별시 구로구 경인로67길 160,37.51424026,126.8828735
01906, 신도림역 1번 출구 앞,구로구,서울특별시 구로구 경인로 688,37.50971985,126.8900986
01907, 구일우성(아) 육교 밑,구로구,서울특별시 구로구 구일로2길 59,37.48963165,126.8762589
01908, 해원리바파크 육교 밑,구로구,서울특별시 구로구 구일로 110,37.49528503,126.8721619
01910, 낙원교회 맞은편,구로구,서울특별시 구로구 구로동로42길 43,37.49750519,126.8843765
01911, 구로디지털단지역 앞,구로구,서울특별시 구로구 시흥대로 577-2,37.48493958,126.9013214
01912, 한신휴아파트 앞,구로구,서울특별시 구로구 디지털로31길 120,37.48880005,126.8906632
01914, 대림역4번출구,구로구,서울특별시 구로구 도림천로 351,37.49440384,126.8944473
01916, 구로중학교앞,구로구,서울특별시 구로구 구로중앙로 48,37.49414062,126.8899841
01920, 서울미래초등학교 사거리,구로구,서울특별시 구로구 새말로 73,37.50437927,126.888298
01924, 삼부르네상스파크빌,구로구,서울특별시 구로구 남부순환로 1299,37.47874069,126.8950958
01925, 동양미래대학교 정문 옆,구로구,서울특별시 구로구 경인로 445,37.49988937,126.8676987
01928, 고척스카이돔구장 광장,구로구,서울특별시 구로구 경인로 430,37.49946976,126.8684006
01929, 고척근린공원 고척도서관 앞,구로구,서울특별시 구로구 고척로45길 31,37.5038147,126.8519592
01930, 개봉지구대 개봉치안센터,구로구,서울특별시 구로구 경인로 293,37.49768448,126.8537293
01931, 개봉역2번출구 A,구로구,서울특별시 구로구 경인로40길 47,37.49499512,126.8582535
01933, 개봉푸르지오아파트 상가,구로구,서울특별시 구로구 남부순환로 775,37.50170517,126.8472824
01936, 개봉역 1번 출구 자전거보관서쪽,구로구,서울특별시 구로구 경인로40길 47,37.49428177,126.8592148
01937, 한진아파트 입구,구로구,서울특별시 구로구 개봉로3길 87,37.4860611,126.8520126
01941, 오류동역 2번출구,구로구,서울특별시 구로구 서해안로 2340-10,37.49367142,126.8437042
01943, 온수역 북측,구로구,서울특별시 구로구 경인로3길 지하 64,37.49279022,126.8245239
01946, 구로역 광장,구로구,서울특별시 구로구 구로중앙로 174,37.50311661,126.8803864
01951, 천왕이펜하우스 4단지 후문,구로구,서울특별시 구로구 천왕로 9,37.48070526,126.8389587
01952, 천왕연지타운2단지 앞,구로구,서울특별시 구로구 오리로 1102-10,37.48210526,126.845726
01953, 천왕역 4번출구 뒤,구로구,서울특별시 구로구 오리로 지하 1154,37.48638535,126.8392105
01955, 디지털입구 교차로,구로구,서울특별시 구로구 시흥대로 551,37.48288345,126.9010391
01956, 동아1차APT105동 버스정류장(신도림중학교 방면),구로구,서울특별시 구로구 신도림로 67,37.51000977,126.8820496
01957, 구일고등학교 정문,구로구,서울특별시 구로구 구일로 90-51,37.49340057,126.8743286
01958, 강서수도사업소민원센터,구로구,서울특별시 구로구 가마산로 272,37.49578094,126.8901215
